State,Year,County,CountyID,Population Change Abs,Pop Change (%),Population
MT,2011,Flathead,FlatheadMT2011,12879,14.16410967,91270
MT,2012,Flathead,FlatheadMT2012,12879,14.16410967,91597
MT,2013,Flathead,FlatheadMT2013,12879,14.16410967,92935
MT,2014,Flathead,FlatheadMT2014,12879,14.16410967,94567
MT,2015,Flathead,FlatheadMT2015,12879,14.16410967,95839
MT,2016,Flathead,FlatheadMT2016,12879,14.16410967,97742
MT,2017,Flathead,FlatheadMT2017,12879,14.16410967,100091
MT,2018,Flathead,FlatheadMT2018,12879,14.16410967,102017
MT,2019,Flathead,FlatheadMT2019,12879,14.16410967,103806
MT,2010,Madison,MadisonMT2010,909,11.81900923,7696
MT,2011,Madison,MadisonMT2011,909,11.81900923,7644
MT,2012,Madison,MadisonMT2012,909,11.81900923,7663
MT,2013,Madison,MadisonMT2013,909,11.81900923,7674
MT,2014,Madison,MadisonMT2014,909,11.81900923,7828
MT,2015,Madison,MadisonMT2015,909,11.81900923,8026
MT,2016,Madison,MadisonMT2016,909,11.81900923,8062
MT,2017,Madison,MadisonMT2017,909,11.81900923,8291
MT,2018,Madison,MadisonMT2018,909,11.81900923,8530
MT,2019,Madison,MadisonMT2019,909,11.81900923,8600
MT,2010,Broadwater,BroadwaterMT2010,629,11.21611983,5633
MT,2011,Broadwater,BroadwaterMT2011,629,11.21611983,5726
MT,2012,Broadwater,BroadwaterMT2012,629,11.21611983,5759
MT,2013,Broadwater,BroadwaterMT2013,629,11.21611983,5676
MT,2014,Broadwater,BroadwaterMT2014,629,11.21611983,5653
MT,2015,Broadwater,BroadwaterMT2015,629,11.21611983,5714
MT,2016,Broadwater,BroadwaterMT2016,629,11.21611983,5785
MT,2017,Broadwater,BroadwaterMT2017,629,11.21611983,5917
MT,2018,Broadwater,BroadwaterMT2018,629,11.21611983,6072
MT,2019,Broadwater,BroadwaterMT2019,629,11.21611983,6237
MT,2010,Richland,RichlandMT2010,1057,10.84547507,9759
MT,2011,Richland,RichlandMT2011,1057,10.84547507,10144
MT,2012,Richland,RichlandMT2012,1057,10.84547507,10780
MT,2013,Richland,RichlandMT2013,1057,10.84547507,11154
MT,2014,Richland,RichlandMT2014,1057,10.84547507,11531
MT,2015,Richland,RichlandMT2015,1057,10.84547507,11902
MT,2016,Richland,RichlandMT2016,1057,10.84547507,11408
MT,2017,Richland,RichlandMT2017,1057,10.84547507,11027
MT,2018,Richland,RichlandMT2018,1057,10.84547507,10855
MT,2019,Richland,RichlandMT2019,1057,10.84547507,10803
NE,2010,Sarpy,SarpyNE2010,28361,17.85563635,159720
NE,2011,Sarpy,SarpyNE2011,28361,17.85563635,162568
NE,2012,Sarpy,SarpyNE2012,28361,17.85563635,165664
NE,2013,Sarpy,SarpyNE2013,28361,17.85563635,168990
NE,2014,Sarpy,SarpyNE2014,28361,17.85563635,171853
NE,2015,Sarpy,SarpyNE2015,28361,17.85563635,175173
NE,2016,Sarpy,SarpyNE2016,28361,17.85563635,178355
NE,2017,Sarpy,SarpyNE2017,28361,17.85563635,181376
NE,2018,Sarpy,SarpyNE2018,28361,17.85563635,184062
NE,2019,Sarpy,SarpyNE2019,28361,17.85563635,187196
NE,2010,Lancaster,LancasterNE2010,33683,11.80174277,286162
NE,2011,Lancaster,LancasterNE2011,33683,11.80174277,289914
NE,2012,Lancaster,LancasterNE2012,33683,11.80174277,293431
NE,2013,Lancaster,LancasterNE2013,33683,11.80174277,297109
NE,2014,Lancaster,LancasterNE2014,33683,11.80174277,302622
NE,2015,Lancaster,LancasterNE2015,33683,11.80174277,306096
NE,2016,Lancaster,LancasterNE2016,33683,11.80174277,310306
NE,2017,Lancaster,LancasterNE2017,33683,11.80174277,313772
NE,2018,Lancaster,LancasterNE2018,33683,11.80174277,316527
NE,2019,Lancaster,LancasterNE2019,33683,11.80174277,319090
NE,2010,Douglas,DouglasNE2010,54211,10.48333449,518574
NE,2011,Douglas,DouglasNE2011,54211,10.48333449,524167
NE,2012,Douglas,DouglasNE2012,54211,10.48333449,530755
NE,2013,Douglas,DouglasNE2013,54211,10.48333449,536734
NE,2014,Douglas,DouglasNE2014,54211,10.48333449,543005
NE,2015,Douglas,DouglasNE2015,54211,10.48333449,549029
NE,2016,Douglas,DouglasNE2016,54211,10.48333449,555607
NE,2017,Douglas,DouglasNE2017,54211,10.48333449,560733
NE,2018,Douglas,DouglasNE2018,54211,10.48333449,566391
NE,2019,Douglas,DouglasNE2019,54211,10.48333449,571327
NV,2010,Clark,ClarkNV2010,315447,16.16625702,1952587
NV,2011,Clark,ClarkNV2011,315447,16.16625702,1961925
NV,2012,Clark,ClarkNV2012,315447,16.16625702,1989224
NV,2013,Clark,ClarkNV2013,315447,16.16625702,2017193
NV,2014,Clark,ClarkNV2014,315447,16.16625702,2053134
NV,2015,Clark,ClarkNV2015,315447,16.16625702,2096717
NV,2016,Clark,ClarkNV2016,315447,16.16625702,2138836
NV,2017,Clark,ClarkNV2017,315447,16.16625702,2181635
NV,2018,Clark,ClarkNV2018,315447,16.16625702,2226115
NV,2019,Clark,ClarkNV2019,315447,16.16625702,2266715
NV,2010,Washoe,WashoeNV2010,50090,11.88575062,421954
NV,2011,Washoe,WashoeNV2011,50090,11.88575062,423996
NV,2012,Washoe,WashoeNV2012,50090,11.88575062,427370
NV,2013,Washoe,WashoeNV2013,50090,11.88575062,431083
NV,2014,Washoe,WashoeNV2014,50090,11.88575062,436307
NV,2015,Washoe,WashoeNV2015,50090,11.88575062,442453
NV,2016,Washoe,WashoeNV2016,50090,11.88575062,449723
NV,2017,Washoe,WashoeNV2017,50090,11.88575062,456629
NV,2018,Washoe,WashoeNV2018,50090,11.88575062,464354
NV,2019,Washoe,WashoeNV2019,50090,11.88575062,471519
NV,2010,Lyon,LyonNV2010,5528,10.63445039,52045
NV,2011,Lyon,LyonNV2011,5528,10.63445039,51385
NV,2012,Lyon,LyonNV2012,5528,10.63445039,50971
NV,2013,Lyon,LyonNV2013,5528,10.63445039,51090
NV,2014,Lyon,LyonNV2014,5528,10.63445039,51334
NV,2015,Lyon,LyonNV2015,5528,10.63445039,51974
NV,2016,Lyon,LyonNV2016,5528,10.63445039,52707
NV,2017,Lyon,LyonNV2017,5528,10.63445039,53895
NV,2018,Lyon,LyonNV2018,5528,10.63445039,55813
NV,2019,Lyon,LyonNV2019,5528,10.63445039,57510
NV,2010,Elko,ElkoNV2010,3836,7.837848882,49088
NV,2011,Elko,ElkoNV2011,3836,7.837848882,49442
NV,2012,Elko,ElkoNV2012,3836,7.837848882,50969
NV,2013,Elko,ElkoNV2013,3836,7.837848882,52334
NV,2014,Elko,ElkoNV2014,3836,7.837848882,52531
NV,2015,Elko,ElkoNV2015,3836,7.837848882,51728
NV,2016,Elko,ElkoNV2016,3836,7.837848882,52082
NV,2017,Elko,ElkoNV2017,3836,7.837848882,52357
NV,2018,Elko,ElkoNV2018,3836,7.837848882,52539
NV,2019,Elko,ElkoNV2019,3836,7.837848882,52778
NH,2010,Strafford,StraffordNH2010,7482,6.075468328,123200
NH,2011,Strafford,StraffordNH2011,7482,6.075468328,124133
NH,2012,Strafford,StraffordNH2012,7482,6.075468328,124768
NH,2013,Strafford,StraffordNH2013,7482,6.075468328,125029
NH,2014,Strafford,StraffordNH2014,7482,6.075468328,126542
NH,2015,Strafford,StraffordNH2015,7482,6.075468328,127038
NH,2016,Strafford,StraffordNH2016,7482,6.075468328,128311
NH,2017,Strafford,StraffordNH2017,7482,6.075468328,129841
NH,2018,Strafford,StraffordNH2018,7482,6.075468328,129797
NH,2019,Strafford,StraffordNH2019,7482,6.075468328,130633
NH,2010,Rockingham,RockinghamNH2010,14565,4.933876235,295289
NH,2011,Rockingham,RockinghamNH2011,14565,4.933876235,296195
NH,2012,Rockingham,RockinghamNH2012,14565,4.933876235,298157
NH,2013,Rockingham,RockinghamNH2013,14565,4.933876235,299456
NH,2014,Rockingham,RockinghamNH2014,14565,4.933876235,301361
NH,2015,Rockingham,RockinghamNH2015,14565,4.933876235,302691
NH,2016,Rockingham,RockinghamNH2016,14565,4.933876235,304377
NH,2017,Rockingham,RockinghamNH2017,14565,4.933876235,306669
NH,2018,Rockingham,RockinghamNH2018,14565,4.933876235,308287
NH,2019,Rockingham,RockinghamNH2019,14565,4.933876235,309769
NH,2010,Hillsborough,HillsboroughNH2010,16319,4.072561928,401055
NH,2011,Hillsborough,HillsboroughNH2011,16319,4.072561928,402774
NH,2012,Hillsborough,HillsboroughNH2012,16319,4.072561928,404344
NH,2013,Hillsborough,HillsboroughNH2013,16319,4.072561928,405281
NH,2014,Hillsborough,HillsboroughNH2014,16319,4.072561928,407275
NH,2015,Hillsborough,HillsboroughNH2015,16319,4.072561928,408985
NH,2016,Hillsborough,HillsboroughNH2016,16319,4.072561928,411333
NH,2017,Hillsborough,HillsboroughNH2017,16319,4.072561928,413204
NH,2018,Hillsborough,HillsboroughNH2018,16319,4.072561928,414630
NH,2019,Hillsborough,HillsboroughNH2019,16319,4.072561928,417025
NH,2010,Merrimack,MerrimackNH2010,4940,3.37314187,146388
NH,2011,Merrimack,MerrimackNH2011,4940,3.37314187,146867
NH,2012,Merrimack,MerrimackNH2012,4940,3.37314187,147105
NH,2013,Merrimack,MerrimackNH2013,4940,3.37314187,147497
NH,2014,Merrimack,MerrimackNH2014,4940,3.37314187,148161
NH,2015,Merrimack,MerrimackNH2015,4940,3.37314187,148649
NH,2016,Merrimack,MerrimackNH2016,4940,3.37314187,149063
NH,2017,Merrimack,MerrimackNH2017,4940,3.37314187,149830
NH,2018,Merrimack,MerrimackNH2018,4940,3.37314187,150650
NH,2019,Merrimack,MerrimackNH2019,4940,3.37314187,151391
NH,2010,Carroll,CarrollNH2010,1087,2.272964891,47826
NH,2011,Carroll,CarrollNH2011,1087,2.272964891,47680
NH,2012,Carroll,CarrollNH2012,1087,2.272964891,47694
NH,2013,Carroll,CarrollNH2013,1087,2.272964891,47520
NH,2014,Carroll,CarrollNH2014,1087,2.272964891,47433
NH,2015,Carroll,CarrollNH2015,1087,2.272964891,47399
NH,2016,Carroll,CarrollNH2016,1087,2.272964891,47497
NH,2017,Carroll,CarrollNH2017,1087,2.272964891,48132
NH,2018,Carroll,CarrollNH2018,1087,2.272964891,48754
NH,2019,Carroll,CarrollNH2019,1087,2.272964891,48910
NJ,2010,Hudson,HudsonNJ2010,38107,6.007876598,635652
NJ,2011,Hudson,HudsonNJ2011,38107,6.007876598,645634
NJ,2012,Hudson,HudsonNJ2012,38107,6.007876598,652348
NJ,2013,Hudson,HudsonNJ2013,38107,6.007876598,657047
NJ,2014,Hudson,HudsonNJ2014,38107,6.007876598,660240
NJ,2015,Hudson,HudsonNJ2015,38107,6.007876598,664492
NJ,2016,Hudson,HudsonNJ2016,38107,6.007876598,668588
NJ,2017,Hudson,HudsonNJ2017,38107,6.007876598,672826
NJ,2018,Hudson,HudsonNJ2018,38107,6.007876598,671931
NJ,2019,Hudson,HudsonNJ2019,38107,6.007876598,672391
NJ,2010,Ocean,OceanNJ2010,30640,5.31440683,577564
NJ,2011,Ocean,OceanNJ2011,30640,5.31440683,578876
NJ,2012,Ocean,OceanNJ2012,30640,5.31440683,579932
NJ,2013,Ocean,OceanNJ2013,30640,5.31440683,582059
NJ,2014,Ocean,OceanNJ2014,30640,5.31440683,584447
NJ,2015,Ocean,OceanNJ2015,30640,5.31440683,587091
NJ,2016,Ocean,OceanNJ2016,30640,5.31440683,590897
NJ,2017,Ocean,OceanNJ2017,30640,5.31440683,595424
NJ,2018,Ocean,OceanNJ2018,30640,5.31440683,601478
NJ,2019,Ocean,OceanNJ2019,30640,5.31440683,607186
NJ,2010,Union,UnionNJ2010,19877,3.705188046,537369
NJ,2011,Union,UnionNJ2011,19877,3.705188046,539931
NJ,2012,Union,UnionNJ2012,19877,3.705188046,542970
NJ,2013,Union,UnionNJ2013,19877,3.705188046,546025
NJ,2014,Union,UnionNJ2014,19877,3.705188046,548014
NJ,2015,Union,UnionNJ2015,19877,3.705188046,549905
NJ,2016,Union,UnionNJ2016,19877,3.705188046,552781
NJ,2017,Union,UnionNJ2017,19877,3.705188046,554738
NJ,2018,Union,UnionNJ2018,19877,3.705188046,556402
NJ,2019,Union,UnionNJ2019,19877,3.705188046,556341
NJ,2010,Bergen,BergenNJ2010,27095,2.993568716,906284
NJ,2011,Bergen,BergenNJ2011,27095,2.993568716,911994
NJ,2012,Bergen,BergenNJ2012,27095,2.993568716,916255
NJ,2013,Bergen,BergenNJ2013,27095,2.993568716,919951
NJ,2014,Bergen,BergenNJ2014,27095,2.993568716,923403
NJ,2015,Bergen,BergenNJ2015,27095,2.993568716,926391
NJ,2016,Bergen,BergenNJ2016,27095,2.993568716,928120
NJ,2017,Bergen,BergenNJ2017,27095,2.993568716,932420
NJ,2018,Bergen,BergenNJ2018,27095,2.993568716,932816
NJ,2019,Bergen,BergenNJ2019,27095,2.993568716,932202
NJ,2010,Essex,EssexNJ2010,15084,1.924247121,784037
NJ,2011,Essex,EssexNJ2011,15084,1.924247121,785551
NJ,2012,Essex,EssexNJ2012,15084,1.924247121,785063
NJ,2013,Essex,EssexNJ2013,15084,1.924247121,786649
NJ,2014,Essex,EssexNJ2014,15084,1.924247121,788726
NJ,2015,Essex,EssexNJ2015,15084,1.924247121,790439
NJ,2016,Essex,EssexNJ2016,15084,1.924247121,792689
NJ,2017,Essex,EssexNJ2017,15084,1.924247121,796349
NJ,2018,Essex,EssexNJ2018,15084,1.924247121,798570
NJ,2019,Essex,EssexNJ2019,15084,1.924247121,798975
NM,2010,Sandoval,SandovalNM2010,15127,11.49284689,132431
NM,2011,Sandoval,SandovalNM2011,15127,11.49284689,134326
NM,2012,Sandoval,SandovalNM2012,15127,11.49284689,135380
NM,2013,Sandoval,SandovalNM2013,15127,11.49284689,136311
NM,2014,Sandoval,SandovalNM2014,15127,11.49284689,137023
NM,2015,Sandoval,SandovalNM2015,15127,11.49284689,138521
NM,2016,Sandoval,SandovalNM2016,15127,11.49284689,140464
NM,2017,Sandoval,SandovalNM2017,15127,11.49284689,142689
NM,2018,Sandoval,SandovalNM2018,15127,11.49284689,145096
NM,2019,Sandoval,SandovalNM2019,15127,11.49284689,146748
NM,2010,Lea,LeaNM2010,6344,9.801316318,64598
NM,2011,Lea,LeaNM2011,6344,9.801316318,65126
NM,2012,Lea,LeaNM2012,6344,9.801316318,66362
NM,2013,Lea,LeaNM2013,6344,9.801316318,68613
NM,2014,Lea,LeaNM2014,6344,9.801316318,70165
NM,2015,Lea,LeaNM2015,6344,9.801316318,71476
NM,2016,Lea,LeaNM2016,6344,9.801316318,70249
NM,2017,Lea,LeaNM2017,6344,9.801316318,69046
NM,2018,Lea,LeaNM2018,6344,9.801316318,69543
NM,2019,Lea,LeaNM2019,6344,9.801316318,71070
NM,2010,Eddy,EddyNM2010,4632,8.605186892,53909
NM,2011,Eddy,EddyNM2011,4632,8.605186892,54070
NM,2012,Eddy,EddyNM2012,4632,8.605186892,54419
NM,2013,Eddy,EddyNM2013,4632,8.605186892,55662
NM,2014,Eddy,EddyNM2014,4632,8.605186892,56682
NM,2015,Eddy,EddyNM2015,4632,8.605186892,57715
NM,2016,Eddy,EddyNM2016,4632,8.605186892,57650
NM,2017,Eddy,EddyNM2017,4632,8.605186892,57108
NM,2018,Eddy,EddyNM2018,4632,8.605186892,57729
NM,2019,Eddy,EddyNM2019,4632,8.605186892,58460
NM,2010,LosAlamos,LosAlamosNM2010,1419,7.905292479,17994
NM,2011,LosAlamos,LosAlamosNM2011,1419,7.905292479,18229
NM,2012,LosAlamos,LosAlamosNM2012,1419,7.905292479,18234
NM,2013,LosAlamos,LosAlamosNM2013,1419,7.905292479,17947
NM,2014,LosAlamos,LosAlamosNM2014,1419,7.905292479,17803
NM,2015,LosAlamos,LosAlamosNM2015,1419,7.905292479,17817
NM,2016,LosAlamos,LosAlamosNM2016,1419,7.905292479,18209
NM,2017,LosAlamos,LosAlamosNM2017,1419,7.905292479,18742
NM,2018,LosAlamos,LosAlamosNM2018,1419,7.905292479,18988
NM,2019,LosAlamos,LosAlamosNM2019,1419,7.905292479,19369
NM,2010,Otero,OteroNM2010,3658,5.730668004,64403
NM,2011,Otero,OteroNM2011,3658,5.730668004,65642
NM,2012,Otero,OteroNM2012,3658,5.730668004,66208
NM,2013,Otero,OteroNM2013,3658,5.730668004,66304
NM,2014,Otero,OteroNM2014,3658,5.730668004,65336
NM,2015,Otero,OteroNM2015,3658,5.730668004,64768
NM,2016,Otero,OteroNM2016,3658,5.730668004,65647
NM,2017,Otero,OteroNM2017,3658,5.730668004,66121
NM,2018,Otero,OteroNM2018,3658,5.730668004,66659
NM,2019,Otero,OteroNM2019,3658,5.730668004,67490
NY,2010,Saratoga,SaratogaNY2010,10265,4.674450587,220109
NY,2011,Saratoga,SaratogaNY2011,10265,4.674450587,221111
NY,2012,Saratoga,SaratogaNY2012,10265,4.674450587,222483
NY,2013,Saratoga,SaratogaNY2013,10265,4.674450587,224087
NY,2014,Saratoga,SaratogaNY2014,10265,4.674450587,224513
NY,2015,Saratoga,SaratogaNY2015,10265,4.674450587,226078
NY,2016,Saratoga,SaratogaNY2016,10265,4.674450587,227122
NY,2017,Saratoga,SaratogaNY2017,10265,4.674450587,229276
NY,2018,Saratoga,SaratogaNY2018,10265,4.674450587,230170
NY,2019,Saratoga,SaratogaNY2019,10265,4.674450587,229863
NY,2010,Rockland,RocklandNY2010,14098,4.523069322,312499
NY,2011,Rockland,RocklandNY2011,14098,4.523069322,315452
NY,2012,Rockland,RocklandNY2012,14098,4.523069322,317196
NY,2013,Rockland,RocklandNY2013,14098,4.523069322,319284
NY,2014,Rockland,RocklandNY2014,14098,4.523069322,321119
NY,2015,Rockland,RocklandNY2015,14098,4.523069322,322919
NY,2016,Rockland,RocklandNY2016,14098,4.523069322,323258
NY,2017,Rockland,RocklandNY2017,14098,4.523069322,324622
NY,2018,Rockland,RocklandNY2018,14098,4.523069322,325522
NY,2019,Rockland,RocklandNY2019,14098,4.523069322,325789
NY,2010,Orange,OrangeNY2010,12114,3.249236909,373445
NY,2011,Orange,OrangeNY2011,12114,3.249236909,374097
NY,2012,Orange,OrangeNY2012,12114,3.249236909,373699
NY,2013,Orange,OrangeNY2013,12114,3.249236909,374320
NY,2014,Orange,OrangeNY2014,12114,3.249236909,374845
NY,2015,Orange,OrangeNY2015,12114,3.249236909,375803
NY,2016,Orange,OrangeNY2016,12114,3.249236909,377799
NY,2017,Orange,OrangeNY2017,12114,3.249236909,379758
NY,2018,Orange,OrangeNY2018,12114,3.249236909,382126
NY,2019,Orange,OrangeNY2019,12114,3.249236909,384940
NY,2010,NewYork,NewYorkNY2010,42325,2.668022373,1588767
NY,2011,NewYork,NewYorkNY2011,42325,2.668022373,1608293
NY,2012,NewYork,NewYorkNY2012,42325,2.668022373,1623911
NY,2013,NewYork,NewYorkNY2013,42325,2.668022373,1627491
NY,2014,NewYork,NewYorkNY2014,42325,2.668022373,1630678
NY,2015,NewYork,NewYorkNY2015,42325,2.668022373,1636063
NY,2016,NewYork,NewYorkNY2016,42325,2.668022373,1635443
NY,2017,NewYork,NewYorkNY2017,42325,2.668022373,1630698
NY,2018,NewYork,NewYorkNY2018,42325,2.668022373,1629055
NY,2019,NewYork,NewYorkNY2019,42325,2.668022373,1628706
NY,2010,Bronx,BronxNY2010,33627,2.428678733,1387298
NY,2011,Bronx,BronxNY2011,33627,2.428678733,1397335
NY,2012,Bronx,BronxNY2012,33627,2.428678733,1411496
NY,2013,Bronx,BronxNY2013,33627,2.428678733,1421928
NY,2014,Bronx,BronxNY2014,33627,2.428678733,1430942
NY,2015,Bronx,BronxNY2015,33627,2.428678733,1440005
NY,2016,Bronx,BronxNY2016,33627,2.428678733,1444417
NY,2017,Bronx,BronxNY2017,33627,2.428678733,1440625
NY,2018,Bronx,BronxNY2018,33627,2.428678733,1432087
NY,2019,Bronx,BronxNY2019,33627,2.428678733,1418207
NY,2010,Kings,KingsNY2010,55182,2.203119629,2509828
NY,2011,Kings,KingsNY2011,55182,2.203119629,2540817
NY,2012,Kings,KingsNY2012,55182,2.203119629,2568450
NY,2013,Kings,KingsNY2013,55182,2.203119629,2587684
NY,2014,Kings,KingsNY2014,55182,2.203119629,2601513
NY,2015,Kings,KingsNY2015,55182,2.203119629,2608794
NY,2016,Kings,KingsNY2016,55182,2.203119629,2608423
NY,2017,Kings,KingsNY2017,55182,2.203119629,2594676
NY,2018,Kings,KingsNY2018,55182,2.203119629,2578074
NY,2019,Kings,KingsNY2019,55182,2.203119629,2559903
NC,2010,Brunswick,BrunswickNC2010,35391,32.94361858,108069
NC,2011,Brunswick,BrunswickNC2011,35391,32.94361858,110185
NC,2012,Brunswick,BrunswickNC2012,35391,32.94361858,112013
NC,2013,Brunswick,BrunswickNC2013,35391,32.94361858,114922
NC,2014,Brunswick,BrunswickNC2014,35391,32.94361858,118305
NC,2015,Brunswick,BrunswickNC2015,35391,32.94361858,122211
NC,2016,Brunswick,BrunswickNC2016,35391,32.94361858,126304
NC,2017,Brunswick,BrunswickNC2017,35391,32.94361858,130859
NC,2018,Brunswick,BrunswickNC2018,35391,32.94361858,136880
NC,2019,Brunswick,BrunswickNC2019,35391,32.94361858,142820
NC,2010,Johnston,JohnstonNC2010,40461,23.95871576,169678
NC,2011,Johnston,JohnstonNC2011,40461,23.95871576,172446
NC,2012,Johnston,JohnstonNC2012,40461,23.95871576,174383
NC,2013,Johnston,JohnstonNC2013,40461,23.95871576,177227
NC,2014,Johnston,JohnstonNC2014,40461,23.95871576,180710
NC,2015,Johnston,JohnstonNC2015,40461,23.95871576,185104
NC,2016,Johnston,JohnstonNC2016,40461,23.95871576,190843
NC,2017,Johnston,JohnstonNC2017,40461,23.95871576,196374
NC,2018,Johnston,JohnstonNC2018,40461,23.95871576,202692
NC,2019,Johnston,JohnstonNC2019,40461,23.95871576,209339
NC,2010,Wake,WakeNC2010,210709,23.38477691,906870
NC,2011,Wake,WakeNC2011,210709,23.38477691,928787
NC,2012,Wake,WakeNC2012,210709,23.38477691,952060
NC,2013,Wake,WakeNC2013,210709,23.38477691,974198
NC,2014,Wake,WakeNC2014,210709,23.38477691,997788
NC,2015,Wake,WakeNC2015,210709,23.38477691,1022319
NC,2016,Wake,WakeNC2016,210709,23.38477691,1048335
NC,2017,Wake,WakeNC2017,210709,23.38477691,1071706
NC,2018,Wake,WakeNC2018,210709,23.38477691,1091273
NC,2019,Wake,WakeNC2019,210709,23.38477691,1111761
NC,2010,Cabarrus,CabarrusNC2010,38332,21.52020256,178562
NC,2011,Cabarrus,CabarrusNC2011,38332,21.52020256,181175
NC,2012,Cabarrus,CabarrusNC2012,38332,21.52020256,184340
NC,2013,Cabarrus,CabarrusNC2013,38332,21.52020256,187240
NC,2014,Cabarrus,CabarrusNC2014,38332,21.52020256,191680
NC,2015,Cabarrus,CabarrusNC2015,38332,21.52020256,196396
NC,2016,Cabarrus,CabarrusNC2016,38332,21.52020256,201639
NC,2017,Cabarrus,CabarrusNC2017,38332,21.52020256,206988
NC,2018,Cabarrus,CabarrusNC2018,38332,21.52020256,211597
NC,2019,Cabarrus,CabarrusNC2019,38332,21.52020256,216453
NC,2010,Pender,PenderNC2010,10864,20.81385547,52415
NC,2011,Pender,PenderNC2011,10864,20.81385547,53175
NC,2012,Pender,PenderNC2012,10864,20.81385547,53714
NC,2013,Pender,PenderNC2013,10864,20.81385547,54779
NC,2014,Pender,PenderNC2014,10864,20.81385547,55900
NC,2015,Pender,PenderNC2015,10864,20.81385547,57426
NC,2016,Pender,PenderNC2016,10864,20.81385547,58771
NC,2017,Pender,PenderNC2017,10864,20.81385547,60719
NC,2018,Pender,PenderNC2018,10864,20.81385547,62017
NC,2019,Pender,PenderNC2019,10864,20.81385547,63060
ND,2010,McKenzie,McKenzieND2010,8665,136.2635635,6412
ND,2011,McKenzie,McKenzieND2011,8665,136.2635635,7011
ND,2012,McKenzie,McKenzieND2012,8665,136.2635635,7978
ND,2013,McKenzie,McKenzieND2013,8665,136.2635635,9278
ND,2014,McKenzie,McKenzieND2014,8665,136.2635635,10979
ND,2015,McKenzie,McKenzieND2015,8665,136.2635635,12794
ND,2016,McKenzie,McKenzieND2016,8665,136.2635635,12572
ND,2017,McKenzie,McKenzieND2017,8665,136.2635635,12688
ND,2018,McKenzie,McKenzieND2018,8665,136.2635635,13594
ND,2019,McKenzie,McKenzieND2019,8665,136.2635635,15024
ND,2010,Williams,WilliamsND2010,15190,67.81552748,22589
ND,2011,Williams,WilliamsND2011,15190,67.81552748,24406
ND,2012,Williams,WilliamsND2012,15190,67.81552748,26735
ND,2013,Williams,WilliamsND2013,15190,67.81552748,29591
ND,2014,Williams,WilliamsND2014,15190,67.81552748,32106
ND,2015,Williams,WilliamsND2015,15190,67.81552748,35301
ND,2016,Williams,WilliamsND2016,15190,67.81552748,34213
ND,2017,Williams,WilliamsND2017,15190,67.81552748,33467
ND,2018,Williams,WilliamsND2018,15190,67.81552748,35469
ND,2019,Williams,WilliamsND2019,15190,67.81552748,37589
ND,2010,Mountrail,MountrailND2010,2882,37.6092914,7708
ND,2011,Mountrail,MountrailND2011,2882,37.6092914,8103
ND,2012,Mountrail,MountrailND2012,2882,37.6092914,8739
ND,2013,Mountrail,MountrailND2013,2882,37.6092914,9340
ND,2014,Mountrail,MountrailND2014,2882,37.6092914,9751
ND,2015,Mountrail,MountrailND2015,2882,37.6092914,10311
ND,2016,Mountrail,MountrailND2016,2882,37.6092914,10234
ND,2017,Mountrail,MountrailND2017,2882,37.6092914,10276
ND,2018,Mountrail,MountrailND2018,2882,37.6092914,10239
ND,2019,Mountrail,MountrailND2019,2882,37.6092914,10545
ND,2010,Stark,StarkND2010,7290,30.12521179,24359
ND,2011,Stark,StarkND2011,7290,30.12521179,25186
ND,2012,Stark,StarkND2012,7290,30.12521179,26901
ND,2013,Stark,StarkND2013,7290,30.12521179,28317
ND,2014,Stark,StarkND2014,7290,30.12521179,30315
ND,2015,Stark,StarkND2015,7290,30.12521179,31861
ND,2016,Stark,StarkND2016,7290,30.12521179,30869
ND,2017,Stark,StarkND2017,7290,30.12521179,30291
ND,2018,Stark,StarkND2018,7290,30.12521179,30893
ND,2019,Stark,StarkND2019,7290,30.12521179,31489
ND,2010,Dunn,DunnND2010,888,25.11312217,3536
ND,2011,Dunn,DunnND2011,888,25.11312217,3724
ND,2012,Dunn,DunnND2012,888,25.11312217,3958
ND,2013,Dunn,DunnND2013,888,25.11312217,4140
ND,2014,Dunn,DunnND2014,888,25.11312217,4375
ND,2015,Dunn,DunnND2015,888,25.11312217,4578
ND,2016,Dunn,DunnND2016,888,25.11312217,4372
ND,2017,Dunn,DunnND2017,888,25.11312217,4274
ND,2018,Dunn,DunnND2018,888,25.11312217,4328
ND,2019,Dunn,DunnND2019,888,25.11312217,4424
OH,2010,Delaware,DelawareOH2010,35005,20.09794915,175099
OH,2011,Delaware,DelawareOH2011,35005,20.09794915,178535
OH,2012,Delaware,DelawareOH2012,35005,20.09794915,181127
OH,2013,Delaware,DelawareOH2013,35005,20.09794915,185380
OH,2014,Delaware,DelawareOH2014,35005,20.09794915,189440
OH,2015,Delaware,DelawareOH2015,35005,20.09794915,193391
OH,2016,Delaware,DelawareOH2016,35005,20.09794915,197144
OH,2017,Delaware,DelawareOH2017,35005,20.09794915,200870
OH,2018,Delaware,DelawareOH2018,35005,20.09794915,205091
OH,2019,Delaware,DelawareOH2019,35005,20.09794915,209177
OH,2010,Franklin,FranklinOH2010,153280,13.17431559,1166202
OH,2011,Franklin,FranklinOH2011,153280,13.17431559,1180800
OH,2012,Franklin,FranklinOH2012,153280,13.17431559,1199045
OH,2013,Franklin,FranklinOH2013,153280,13.17431559,1218878
